P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.29586642995,13.152276315,0.27468618924,13.467129269,0.37743476867,2.4359369489,,P1
0.29589057563,13.151280194,0.27470329392,13.466197813,0.37742883235,2.4359110073,,P1
0.29591472537,13.150284072,0.27472039736,13.465266341,0.37742289522,2.4358850667,,P1
0.29593887919,13.149287951,0.27473635718,13.464335353,0.37741688728,2.435859127,,P1
0.29596303709,13.14829183,0.27475345602,13.463403858,0.37741094823,2.4358331883,,P1
0.29598719906,13.147295708,0.27477055363,13.462472348,0.37740500837,2.4358072504,,P1
0.29601136512,13.146299587,0.27478880698,13.461541334,0.37739918475,2.4357813134,,P1
0.29603553525,13.145303465,0.27480590465,13.460609802,0.3773932445,2.4357553773,,P1
0.29605970947,13.144307344,0.27482300109,13.459678255,0.37738730346,2.435729442,,P1
0.29608388777,13.143311222,0.27483913704,13.458743683,0.37738130518,2.4357035077,,P1
0.29610807016,13.142315101,0.27485622873,13.457812062,0.37737536288,2.4356775742,,P1
0.29613225663,13.141318979,0.27487331919,13.456880426,0.37736941979,2.4356516417,,P1
0.2961564472,13.140322858,0.27489104955,13.45595009,0.37736353224,2.4356257099,,P1
0.29618064185,13.139326736,0.2749081385,13.455018569,0.37735758664,2.4355997791,,P1
0.29620484059,13.138330614,0.27492522623,13.454087034,0.37735164025,2.4355738491,,P1
0.29622904343,13.137334493,0.27494145355,13.453155588,0.37734568224,2.43554792,,P1
0.29625325037,13.136338371,0.27495854158,13.452224019,0.37733973413,2.4355219917,,P1
0.2962774614,13.135342249,0.27497562838,13.451292435,0.37733378522,2.4354960643,,P1
0.29630167653,13.134346128,0.27499267393,13.450361375,0.37732781446,2.4354701377,,P1
0.29632589576,13.133350006,0.27500975831,13.449429752,0.3773218638,2.4354442119,,P1
0.29635011909,13.132353884,0.27502684147,13.448498113,0.37731591233,2.435418287,,P1
0.29637434652,13.131357762,0.2750440764,13.447566504,0.37730995107,2.4353923629,,P1
0.29639857806,13.130361641,0.27506115705,13.446634833,0.37730399796,2.4353664397,,P1
0.2964228137,13.129365519,0.27507823648,13.445703147,0.37729804404,2.4353405172,,P1
0.29644705345,13.128369397,0.27509560853,13.44477167,0.37729207398,2.4353145956,,P1
0.29647129732,13.127373275,0.27511268536,13.443839949,0.37728611839,2.4352886748,,P1
0.29649554529,13.126377153,0.27512976098,13.442908212,0.377280162,2.4352627548,,P1
0.29651979737,13.125381032,0.27514732996,13.441976452,0.37727421905,2.4352368356,,P1
0.29654405357,13.12438491,0.27516440272,13.441044684,0.37726826114,2.4352109172,,P1
0.29656831388,13.123388788,0.27518147427,13.440112901,0.37726230243,2.4351849996,,P1
0.29659257831,13.122392666,0.27519854392,13.439181271,0.37725634566,2.4351590828,,P1
0.29661684686,13.121396544,0.27521561307,13.438249453,0.37725038538,2.4351331668,,P1
0.29664111953,13.120400422,0.27523268103,13.437317619,0.37724442429,2.4351072516,,P1
0.29666539632,13.1194043,0.27525001106,13.436385657,0.37723838241,2.4350813371,,P1
0.29668967724,13.118408178,0.27526707599,13.435453795,0.37723241939,2.4350554234,,P1
0.29671396228,13.117412057,0.27528413974,13.434521917,0.37722645558,2.4350295105,,P1
0.29673825145,13.116415935,0.27530073319,13.43359034,0.37722058961,2.4350035984,,P1
0.29676254474,13.115419813,0.27531779542,13.432658423,0.37721462466,2.434977687,,P1
0.29678684217,13.114423691,0.27533485647,13.431726491,0.37720865891,2.4349517764,,P1
0.29681114372,13.113427569,0.27535170219,13.430794594,0.37720264826,2.4349258665,,P1
0.29683544941,13.112431447,0.27536876104,13.429862629,0.3771966807,2.4348999574,,P1
0.29685975923,13.111435325,0.2753858187,13.428930648,0.37719071235,2.434874049,,P1
0.29688407319,13.110439203,0.27540218449,13.427998736,0.37718478288,2.4348481413,,P1
0.29690839129,13.109443081,0.27541924015,13.42706672,0.37717881314,2.4348222344,,P1
0.29693271353,13.108446959,0.27543629464,13.426134689,0.37717284261,2.4347963283,,P1
0.29695703991,13.107450837,0.27545346031,13.425202679,0.37716684008,2.4347704228,,P1
0.29698137043,13.106454715,0.27547050871,13.424270614,0.3771608678,2.4347445181,,P1
0.29700570509,13.105458593,0.27548755594,13.423338533,0.37715489474,2.4347186141,,P1
0.2970300439,13.104462471,0.27550505768,13.422406449,0.37714891676,2.4346927108,,P1
0.29705438686,13.103466349,0.2755221031,13.421474335,0.3771429421,2.4346668082,,P1
0.29707873396,13.102470227,0.27553914737,13.420542205,0.37713696666,2.4346409063,,P1
0.29710308522,13.101474105,0.27555642879,13.41961006,0.3771309918,2.4346150051,,P1
0.29712744063,13.100477983,0.27557347105,13.418677899,0.37712501478,2.4345891046,,P1
0.29715180019,13.099481861,0.27559051215,13.417745723,0.37711903697,2.4345632048,,P1
0.29717616391,13.098485739,0.27560775115,13.41681352,0.3771130443,2.4345373057,,P1
0.29720053178,13.097489618,0.27562479024,13.415881311,0.37710706486,2.4345114073,,P1
0.29722490381,13.096493496,0.27564182818,13.414949087,0.37710108463,2.4344855095,,P1
0.29724928001,13.095497374,0.27565904245,13.414016834,0.37709508987,2.4344596125,,P1
0.29727366036,13.094501252,0.27567607841,13.413084578,0.37708910802,2.4344337161,,P1
0.29729804488,13.09350513,0.27569311323,13.412152307,0.37708312537,2.4344078203,,P1
0.29732243356,13.092509008,0.27571028832,13.411220004,0.37707712013,2.4343819253,,P1
