P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.60970520793,7.7945955746,0.3840155136,8.414589168,0.34325568094,2.1094773494,,P1
0.60986198037,7.7936167374,0.38403974466,8.4136735383,0.34325064536,2.1093525389,,P1
0.61001887122,7.792637918,0.38406509594,8.412769328,0.34324506945,2.1092276891,,P1
0.61017588065,7.7916591166,0.38408924217,8.4118554059,0.34324004635,2.1091027999,,P1
0.61033300884,7.7906803331,0.38411338425,8.4109414484,0.34323502894,2.1089778713,,P1
0.61049025598,7.7897015676,0.38413736944,8.4100240465,0.34323027054,2.1088529032,,P1
0.61064762224,7.7887228201,0.38416147942,8.4091101531,0.3432252626,2.1087278957,,P1
0.6108051078,7.7877440906,0.38418558511,8.4081962235,0.34322026038,2.1086028485,,P1
0.61096271284,7.7867653792,0.38420817865,8.4072808797,0.34321507147,2.1084777618,,P1
0.61112043755,7.7857866859,0.38423221469,8.406366931,0.34321008053,2.1083526354,,P1
0.6112782821,7.7848080107,0.38425624629,8.4054529453,0.34320509536,2.1082274693,,P1
0.61143624667,7.7838293537,0.38428089315,8.4045298353,0.34320012644,2.1081022635,,P1
0.61159433145,7.7828507149,0.38430493318,8.4036160877,0.34319515285,2.1079770178,,P1
0.61175253663,7.7818720943,0.38432896867,8.4027023028,0.34319018505,2.1078517323,,P1
0.61191086238,7.780893492,0.38435473947,8.4017987318,0.34318562025,2.1077264068,,P1
0.61206930888,7.7799149079,0.38437886115,8.4008844397,0.34318066464,2.1076010414,,P1
0.61222787634,7.7789363422,0.38440297818,8.3999701085,0.34317571489,2.107475636,,P1
0.61238656491,7.7779577948,0.38442534895,8.3990580256,0.34317051627,2.1073501904,,P1
0.61254537481,7.7769792659,0.3844495679,8.3981433189,0.34316557964,2.1072247048,,P1
0.6127043062,7.7760007553,0.38447378211,8.3972285713,0.34316064891,2.1070991789,,P1
0.61286335928,7.7750222632,0.38449575264,8.3963113228,0.34315529527,2.1069736128,,P1
