P,L2-NORM,C_in,C_SR,y,point_type,system_id
0.18720829638,19.051641129,0.20718315424,19.046045007,0.4126432599,,P1
0.18804659575,19.001659505,0.20733706708,18.996053048,0.41236375366,,P1
0.18888736281,18.951677989,0.20749115104,18.946061129,0.41208457259,,P1
0.18973064002,18.901696583,0.20764541282,18.896069252,0.41180570617,,P1
0.1905764702,18.851715289,0.20779985911,18.846077416,0.41152714394,,P1
0.1914248965,18.801734108,0.20795449664,18.796085623,0.41124887554,,P1
0.19227596244,18.751753041,0.20810933213,18.746093875,0.41097089067,,P1
0.19312971189,18.70177209,0.20826437233,18.696102171,0.41069317912,,P1
0.1939861891,18.651791256,0.20841962402,18.646110513,0.41041573076,,P1
0.19484543871,18.601810541,0.20857509396,18.596118902,0.41013853554,,P1
0.19570750575,18.551829945,0.20873078896,18.546127338,0.40986158346,,P1
0.19657243565,18.501849471,0.20888671586,18.496135824,0.4095848646,,P1
0.19744027427,18.451869119,0.20904288148,18.446144359,0.40930836912,,P1
0.19831106788,18.401888892,0.20919929271,18.396152946,0.40903208723,,P1
0.1991848632,18.351908791,0.20935595645,18.346161584,0.40875600922,,P1
0.20006170737,18.301928817,0.2095128796,18.296170276,0.40848012543,,P1
0.20094164802,18.251948972,0.20967006914,18.246179021,0.40820442626,,P1
0.20182473323,18.201969258,0.20982753204,18.196187823,0.40792890218,,P1
0.20271101155,18.151989676,0.20998527531,18.14619668,0.40765354371,,P1
0.20360053204,18.102010227,0.210143306,18.096205595,0.40737834142,,P1
0.20449334425,18.052030915,0.21030163119,18.04621457,0.40710328595,,P1
0.20538949824,18.002051739,0.21046025799,17.996223604,0.40682836797,,P1
0.20628904461,17.952072703,0.21061919357,17.946232699,0.40655357823,,P1
0.20719203447,17.902093807,0.2107784451,17.896241857,0.40627890751,,P1
0.20809851951,17.852115054,0.21093801983,17.846251078,0.40600434664,,P1
0.20900855194,17.802136445,0.21109792501,17.796260364,0.40572988649,,P1
0.20992218458,17.752157983,0.21125816798,17.746269717,0.40545551799,,P1
0.21083947082,17.702179668,0.21141875609,17.696279137,0.40518123211,,P1
0.21176046464,17.652201504,0.21157969674,17.646288626,0.40490701985,,P1
0.21268522064,17.602223491,0.21174099738,17.596298185,0.40463287227,,P1
0.21361379405,17.552245632,0.21190266553,17.546307816,0.40435878044,,P1
0.21454624072,17.502267929,0.21206470872,17.49631752,0.40408473551,,P1
0.21548261716,17.452290384,0.21222713457,17.446327298,0.40381072864,,P1
0.21642298055,17.402312999,0.21238995074,17.396337153,0.40353675102,,P1
0.21736738875,17.352335777,0.21255316492,17.346347085,0.40326279388,,P1
0.21831590029,17.302358718,0.21271678491,17.296357095,0.40298884851,,P1
0.21926857444,17.252381826,0.21288081851,17.246367187,0.40271490619,,P1
0.22022547118,17.202405103,0.21304527362,17.19637736,0.40244095825,,P1
0.22118665122,17.15242855,0.21321015819,17.146387617,0.40216699607,,P1
0.22215217603,17.102452171,0.21337548023,17.096397959,0.40189301102,,P1
0.22312210786,17.052475967,0.21354124781,17.046408388,0.40161899452,,P1
0.22409650973,17.002499942,0.21370746909,16.996418906,0.40134493802,,P1
0.22507544547,16.952524097,0.21387415227,16.946429514,0.40107083299,,P1
0.22605897973,16.902548435,0.21404130564,16.896440215,0.40079667091,,P1
0.22704717799,16.852572958,0.21420893755,16.846451009,0.40052244331,,P1
0.2280401066,16.802597669,0.21437705642,16.796461899,0.40024814171,,P1
0.22903783276,16.752622571,0.21454567077,16.746472887,0.39997375769,,P1
0.23004042458,16.702647666,0.21471478918,16.696483974,0.39969928283,,P1
0.23104795106,16.652672957,0.2148844203,16.646495163,0.39942470871,,P1
0.23206048215,16.602698447,0.21505457288,16.596506455,0.39915002697,,P1
0.23215157836,16.598214505,0.21506986557,16.592021235,0.39912537567,HB,P1
0.23316964382,16.548240216,0.21524059644,16.542032642,0.39885056712,,P1
0.23419286311,16.49826613,0.21541186732,16.492044157,0.39857563347,,P1
0.23522130917,16.448292252,0.21558368719,16.442055782,0.3983005664,,P1
0.23625505594,16.398318585,0.21575606517,16.392067519,0.3980253576,,P1
0.23729417838,16.348345132,0.21592901043,16.34207937,0.39774999876,,P1
0.23833875252,16.298371895,0.21610253227,16.292091338,0.39747448159,,P1
0.23938885545,16.248398879,0.21627664005,16.242103425,0.39719879782,,P1
