P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.27122487267,14.464514096,0.27186502301,14.742375552,0.39294388465,2.4615043335,,P1
0.27124534614,14.463517742,0.27188197579,14.741451319,0.39293834654,2.4614680714,,P1
0.27126582215,14.462521388,0.27189814292,14.740526822,0.39293263326,2.4614318149,,P1
0.27128630069,14.461525034,0.27191509682,14.739602557,0.39292709356,2.4613955639,,P1
0.27130678176,14.460528679,0.27193204858,14.738678272,0.39292155287,2.4613593185,,P1
0.27132726537,14.459532324,0.27195015533,14.737754169,0.39291621386,2.4613230785,,P1
0.27134775151,14.458535968,0.27196709986,14.736829845,0.39291067044,2.4612868442,,P1
0.27136824018,14.457539613,0.27198404226,14.735905503,0.39290512604,2.4612506153,,P1
0.27138873139,14.456543256,0.27199983305,14.734980926,0.39289941433,2.461214392,,P1
0.27140922513,14.4555469,0.27201676705,14.734056551,0.3928938686,2.4611781742,,P1
0.27142972141,14.454550543,0.27203369893,14.733132157,0.39288832189,2.4611419619,,P1
0.27145022023,14.453554186,0.27205179329,14.732206339,0.39288293553,2.4611057552,,P1
0.27147072159,14.452557829,0.2720687249,14.731281926,0.3928773861,2.461069554,,P1
0.27149122549,14.451561472,0.27208565439,14.730357495,0.39287183567,2.4610333583,,P1
0.27151173193,14.450565114,0.27210144537,14.729434335,0.39286614733,2.4609971681,,P1
0.27153224092,14.449568755,0.27211836675,14.72850985,0.39286059562,2.4609609834,,P1
0.27155275244,14.448572397,0.27213528602,14.727585347,0.39285504291,2.4609248042,,P1
0.27157326652,14.447576038,0.27215308442,14.726660769,0.39284962854,2.4608886305,,P1
0.27159378313,14.446579679,0.27217000161,14.725736158,0.39284407327,2.4608524624,,P1
0.2716143023,14.44558332,0.27218691669,14.724811529,0.39283851702,2.4608162997,,P1
0.27163482401,14.44458696,0.27220286324,14.723887103,0.39283284189,2.4607801425,,P1
0.27165534827,14.4435906,0.27221977186,14.72296251,0.3928272842,2.4607439909,,P1
0.27167587507,14.442594239,0.27223667838,14.722037899,0.39282172553,2.4607078447,,P1
0.27169640443,14.441597879,0.27225382696,14.721114137,0.39281627473,2.460671704,,P1
0.27171693634,14.440601518,0.27227073628,14.720189455,0.39281071369,2.4606355688,,P1
0.2717374708,14.439605157,0.27228764351,14.719264754,0.39280515167,2.4605994391,,P1
0.27175800782,14.438608795,0.27230540762,14.718339065,0.39279946006,2.4605633149,,P1
0.27177854739,14.437612433,0.27232230895,14.717414367,0.39279389651,2.4605271962,,P1
0.27179908951,14.436616071,0.27233920819,14.716489651,0.39278833197,2.4604910829,,P1
0.27181963419,14.435619708,0.27235545971,14.715565644,0.39278284737,2.4604549751,,P1
0.27184018143,14.434623346,0.27237235623,14.714640873,0.39277728066,2.4604188728,,P1
0.27186073123,14.433626983,0.27238925067,14.713716084,0.39277171297,2.460382776,,P1
0.27188128358,14.432630619,0.27240652674,14.712790759,0.39276605617,2.4603466846,,P1
0.2719018385,14.431634256,0.27242341634,14.711865949,0.39276048674,2.4603105987,,P1
0.27192239597,14.430637892,0.27244030387,14.710941121,0.39275491632,2.4602745183,,P1
0.27194295601,14.429641528,0.27245649395,14.710016633,0.39274945513,2.4602384433,,P1
0.27196351861,14.428645163,0.27247337179,14.709091759,0.39274388245,2.4602023738,,P1
0.27198408378,14.427648798,0.27249024756,14.708166867,0.39273830879,2.4601663097,,P1
0.2720046515,14.426652433,0.27250703988,14.707241775,0.39273272119,2.4601302511,,P1
0.2720252218,14.425656068,0.27252391138,14.706316853,0.39272714563,2.4600941979,,P1
0.27204579466,14.424659702,0.27254078084,14.705391913,0.39272156909,2.4600581502,,P1
0.27206637009,14.423663336,0.27255817567,14.704467033,0.39271602015,2.460022108,,P1
0.27208694809,14.42266697,0.27257504209,14.703542055,0.39271044151,2.4599860712,,P1
0.27210752866,14.421670603,0.27259190645,14.702617058,0.39270486189,2.4599500398,,P1
0.2721281118,14.420674236,0.27260881968,14.70169194,0.39269928214,2.4599140139,,P1
0.27214869751,14.419677869,0.27262568008,14.700766911,0.39269370057,2.4598779934,,P1
0.2721692858,14.418681502,0.27264253843,14.699841865,0.39268811802,2.4598419783,,P1
0.27218987666,14.417685134,0.27265959979,14.698916793,0.39268254103,2.4598059687,,P1
0.27221047009,14.416688766,0.27267645459,14.697991711,0.39267695646,2.4597699645,,P1
0.2722310661,14.415692398,0.27269330735,14.697066611,0.39267137092,2.4597339657,,P1
0.27225166469,14.414696029,0.27271022714,14.696141425,0.39266578605,2.4596979723,,P1
